Date,Time,Site,Unit ID,User ID,?F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/1/2022,10:45:16 AM,Tank 33,Strauss lab 1,,67.072,754.1,130.5,11.98,156.1,139.7,157.6,7159,101,0.07,-1.6,-1.6,9.76,-255.1,0.19,0.17,1.29,5.1,0.002,0.012
8/1/2022,10:45:19 AM,Tank 33,Strauss lab 1,,67.065,754.1,130.7,12.01,156.1,139.7,157.7,7159,101,0.07,-1.6,-1.6,9.76,-255.2,0.2,0.18,1.09,4.27,-0.002,-0.003
8/1/2022,10:45:22 AM,Tank 33,Strauss lab 1,,67.059,754.1,130.9,12.03,156.1,139.7,157.7,7160,101,0.07,-1.6,-1.6,9.77,-255.2,0.2,0.18,0.92,3.55,-0.001,-0.005
8/1/2022,10:45:25 AM,Tank 33,Strauss lab 1,,67.055,754,131.1,12.04,156.1,139.7,157.6,7160,101,0.07,-1.6,-1.6,9.77,-255.2,0.15,0.13,0.81,3.09,-0.002,-0.009
8/1/2022,10:45:28 AM,Tank 33,Strauss lab 1,,67.051,754.1,131.3,12.06,156.1,139.6,157.6,7161,101,0.07,-1.6,-1.6,9.77,-255.2,0.17,0.14,0.85,3.26,-0.002,-0.004
8/1/2022,10:45:31 AM,Tank 33,Strauss lab 1,,67.045,754,131.4,12.07,156.1,139.6,157.6,7161,101,0.07,-1.6,-1.6,9.77,-255.2,0.13,0.1,0.9,3.46,-0.003,0.01
8/1/2022,10:47:55 AM,Tank 47,Strauss lab 1,,72.657,754.1,113.2,9.78,164.4,156.8,165.1,6378,107,0.08,-2.3,-2.3,9.25,-227.3,0.12,0.1,0.65,2.45,-0.001,0.015
8/1/2022,10:47:58 AM,Tank 47,Strauss lab 1,,72.647,754,113.5,9.81,164.3,156.8,165.1,6380,107,0.08,-2.3,-2.3,9.25,-227.4,0.17,0.15,0.67,2.5,0,0.007
8/1/2022,10:48:01 AM,Tank 47,Strauss lab 1,,72.638,754,113.7,9.83,164.3,156.7,165,6382,107,0.08,-2.3,-2.3,9.26,-227.5,0.02,0,0.52,1.89,-0.001,0
8/1/2022,10:48:04 AM,Tank 47,Strauss lab 1,,72.629,754.1,113.9,9.84,164.3,156.6,165,6384,107,0.08,-2.3,-2.3,9.26,-227.6,-0.01,-0.03,0.56,2.06,0,-0.007
8/1/2022,10:48:07 AM,Tank 47,Strauss lab 1,,72.623,754,114,9.86,164.2,156.6,165,6386,107,0.08,-2.3,-2.3,9.26,-227.7,-0.04,-0.07,0.57,2.1,-0.001,-0.009
8/1/2022,10:48:10 AM,Tank 47,Strauss lab 1,,72.616,754,114.2,9.87,164.2,156.6,165,6387,107,0.08,-2.3,-2.3,9.26,-227.7,0.12,0.1,0.64,2.38,-0.002,0.01
8/1/2022,10:48:13 AM,Tank 47,Strauss lab 1,,72.611,754.1,114.3,9.89,164.2,156.5,164.9,6388,107,0.08,-2.3,-2.3,9.26,-227.8,0.21,0.19,0.74,2.79,-0.003,0.006
8/1/2022,10:48:16 AM,Tank 47,Strauss lab 1,,72.606,754,114.5,9.9,164.2,156.5,164.9,6389,107,0.08,-2.3,-2.3,9.26,-227.8,0.27,0.25,0.86,3.3,-0.003,0.008
8/1/2022,10:50:54 AM,Tank 49,Strauss lab 1,,66.1,754.1,112.9,10.48,162,143.3,163.7,6980,105,0.08,-1.5,-1.5,9.67,-249.4,-0.01,-0.03,0.29,0.92,0.001,-0.006
8/1/2022,10:50:57 AM,Tank 49,Strauss lab 1,,66.079,754.1,113.2,10.51,162,143.2,163.7,6981,105,0.08,-1.5,-1.5,9.66,-249.2,-0.04,-0.07,0.31,1.01,0.002,-0.005
8/1/2022,10:51:00 AM,Tank 49,Strauss lab 1,,66.063,754.1,113.5,10.54,162,143.2,163.7,6983,105,0.08,-1.5,-1.5,9.66,-248.9,0.03,0.01,0.3,0.97,0.001,0.01
8/1/2022,10:51:03 AM,Tank 49,Strauss lab 1,,66.048,754.1,113.8,10.57,162,143.2,163.7,6983,105,0.08,-1.5,-1.5,9.66,-248.7,0.1,0.08,0.34,1.13,0.001,0.011
8/1/2022,10:51:06 AM,Tank 49,Strauss lab 1,,66.034,754.1,114.1,10.6,162,143.2,163.7,6984,105,0.08,-1.5,-1.5,9.65,-248.4,0.14,0.12,0.27,0.85,-0.002,-0.003
8/1/2022,10:51:09 AM,Tank 49,Strauss lab 1,,66.017,753.9,114.3,10.62,162,143.2,163.8,6985,105,0.08,-1.5,-1.5,9.65,-248.2,0.13,0.1,0.21,0.59,-0.001,-0.008
8/1/2022,10:51:12 AM,Tank 49,Strauss lab 1,,66.003,754.1,114.5,10.64,162,143.1,163.7,6986,105,0.08,-1.5,-1.5,9.64,-247.9,0.12,0.1,0.18,0.49,0,0.001
8/1/2022,10:51:15 AM,Tank 49,Strauss lab 1,,65.995,754.1,114.7,10.66,162,143.1,163.7,6988,105,0.08,-1.5,-1.5,9.64,-247.7,0.03,0,0.21,0.6,0.001,-0.004
8/1/2022,10:51:18 AM,Tank 49,Strauss lab 1,,65.993,754.1,114.9,10.68,162,143.1,163.7,6989,105,0.08,-1.5,-1.5,9.63,-247.4,-0.02,-0.04,0.24,0.73,-0.001,-0.007
8/1/2022,10:53:32 AM,Tank 62,Strauss lab 1,,73.123,754.1,105,9.03,161.1,154.5,161.8,6473,105,0.08,-2.4,-2.4,8.98,-211.7,0.05,0.03,0.83,3.18,0,0
8/1/2022,10:53:35 AM,Tank 62,Strauss lab 1,,73.126,754.1,105.3,9.06,161.1,154.5,161.8,6473,105,0.08,-2.4,-2.4,8.98,-211.8,0.06,0.04,0.92,3.56,0.002,0.011
8/1/2022,10:53:38 AM,Tank 62,Strauss lab 1,,73.13,754.1,105.6,9.08,161.1,154.5,161.7,6473,105,0.08,-2.4,-2.4,8.98,-211.8,0.09,0.07,0.98,3.8,0.002,0.015
8/1/2022,10:53:41 AM,Tank 62,Strauss lab 1,,73.133,754,105.9,9.1,161.1,154.5,161.7,6473,105,0.08,-2.4,-2.4,8.98,-211.9,0.11,0.08,0.91,3.52,-0.001,-0.013
8/1/2022,10:53:44 AM,Tank 62,Strauss lab 1,,73.135,754,106.1,9.13,161.1,154.5,161.8,6473,105,0.08,-2.4,-2.4,8.98,-211.9,0.03,0.01,0.77,2.94,-0.001,-0.017
8/1/2022,10:53:47 AM,Tank 62,Strauss lab 1,,73.134,754.1,106.3,9.14,161.1,154.5,161.7,6473,105,0.08,-2.4,-2.4,8.98,-211.9,0.14,0.12,0.63,2.37,-0.001,-0.005
8/1/2022,10:53:50 AM,Tank 62,Strauss lab 1,,73.132,754.1,106.5,9.16,161.1,154.5,161.8,6473,105,0.08,-2.4,-2.4,8.98,-212,0.15,0.13,0.55,2.03,-0.001,0.01
8/1/2022,10:53:53 AM,Tank 62,Strauss lab 1,,73.129,754,106.6,9.17,161.1,154.5,161.8,6473,105,0.08,-2.4,-2.4,8.98,-212,0.26,0.24,0.49,1.77,0,0.016
8/1/2022,10:56:28 AM,Tank 61,Strauss lab 1,,70.962,754,97.5,8.58,168.5,157.7,169.5,6341,110,0.08,-2.1,-2.1,9.06,-216.1,0.09,0.06,0.12,0.21,-0.003,-0.004
8/1/2022,10:56:31 AM,Tank 61,Strauss lab 1,,70.964,754.1,97.9,8.61,168.3,157.5,169.4,6348,109,0.08,-2.1,-2.1,9.06,-216,0.15,0.13,0.18,0.49,-0.001,0.01
8/1/2022,10:56:34 AM,Tank 61,Strauss lab 1,,70.923,754,98.1,8.64,167.4,156.6,168.5,6385,109,0.08,-2.1,-2.1,9.06,-215.9,0.22,0.2,0.18,0.49,-0.003,-0.005
8/1/2022,10:56:37 AM,Tank 61,Strauss lab 1,,70.886,754.1,98.5,8.67,167,156.2,168,6404,109,0.08,-2.1,-2.1,9.06,-215.9,0.22,0.2,0.24,0.72,-0.005,-0.016
8/1/2022,10:56:40 AM,Tank 61,Strauss lab 1,,70.849,754.1,98.8,8.71,166.6,155.8,167.7,6420,108,0.08,-2.1,-2.1,9.06,-215.8,0.15,0.13,0.26,0.81,-0.001,0.003
8/1/2022,10:56:43 AM,Tank 61,Strauss lab 1,,70.839,754.1,99.2,8.75,167.1,156.2,168.2,6403,109,0.08,-2.1,-2.1,9.06,-215.7,0.16,0.14,0.28,0.91,-0.002,-0.008
8/1/2022,10:56:46 AM,Tank 61,Strauss lab 1,,70.827,754.1,99.6,8.78,167.1,156.2,168.2,6402,109,0.08,-2.1,-2.1,9.05,-215.5,0.28,0.26,0.32,1.06,-0.003,-0.001
8/1/2022,10:56:49 AM,Tank 61,Strauss lab 1,,70.812,754.1,99.8,8.8,167.2,156.2,168.3,6400,109,0.08,-2.1,-2.1,9.05,-215.3,0.4,0.38,0.43,1.53,-0.004,-0.006
8/1/2022,10:56:52 AM,Tank 61,Strauss lab 1,,70.809,754.1,100,8.82,167.2,156.3,168.3,6400,109,0.08,-2.1,-2.1,9.05,-215.1,0.35,0.32,0.36,1.24,-0.003,-0.008
8/1/2022,10:56:55 AM,Tank 61,Strauss lab 1,,70.816,754.1,100.2,8.83,167.2,156.3,168.3,6399,109,0.08,-2.1,-2.1,9.04,-214.9,0.43,0.41,0.25,0.75,-0.001,-0.009
8/1/2022,10:56:58 AM,Tank 61,Strauss lab 1,,70.826,754,100.3,8.84,167.2,156.3,168.3,6399,109,0.08,-2.1,-2.1,9.04,-214.7,0.54,0.52,0.24,0.74,0,-0.008
8/1/2022,10:57:01 AM,Tank 61,Strauss lab 1,,70.832,754.1,100.4,8.85,167.2,156.3,168.3,6399,109,0.08,-2.1,-2.1,9.04,-214.5,0.45,0.43,0.28,0.9,0.001,0.016
8/1/2022,10:59:14 AM,Tank 51,Strauss lab 1,,66.176,754.1,132.2,12.26,156.8,138.8,158.5,7204,102,0.07,-1.5,-1.5,9.61,-245.9,0.18,0.16,0.53,1.95,-0.002,-0.004
8/1/2022,10:59:17 AM,Tank 51,Strauss lab 1,,66.172,754.1,132.8,12.32,156.8,138.7,158.4,7207,102,0.07,-1.5,-1.5,9.61,-246.2,0.23,0.21,0.52,1.87,-0.003,0.015
8/1/2022,10:59:20 AM,Tank 51,Strauss lab 1,,66.18,754.1,133.4,12.37,156.7,138.7,158.3,7210,102,0.07,-1.5,-1.5,9.62,-246.5,0.19,0.17,0.38,1.31,-0.003,-0.005
8/1/2022,10:59:23 AM,Tank 51,Strauss lab 1,,66.18,754.1,133.9,12.42,156.6,138.7,158.3,7212,102,0.07,-1.5,-1.5,9.62,-246.8,0.23,0.21,0.44,1.55,-0.004,-0.016
8/1/2022,10:59:26 AM,Tank 51,Strauss lab 1,,66.169,754.1,134.3,12.46,156.6,138.6,158.3,7214,102,0.07,-1.5,-1.5,9.63,-247.2,0.18,0.15,0.53,1.94,0.001,-0.004
8/1/2022,10:59:29 AM,Tank 51,Strauss lab 1,,66.157,754,134.8,12.5,156.6,138.6,158.2,7216,102,0.07,-1.5,-1.5,9.63,-247.5,0.18,0.15,0.5,1.79,0.001,0.002
8/1/2022,10:59:32 AM,Tank 51,Strauss lab 1,,66.145,754,135.1,12.54,156.6,138.5,158.2,7218,102,0.07,-1.5,-1.5,9.64,-247.8,0.13,0.11,0.36,1.2,-0.002,0.004
8/1/2022,11:02:00 AM,Tank 48,Strauss lab 1,,70.894,754.1,105.3,9.27,177.1,165.6,178.2,6037,115,0.08,-2.1,-2.1,9.03,-214,0.51,0.49,2.44,9.9,0.001,0.016
8/1/2022,11:02:03 AM,Tank 48,Strauss lab 1,,70.897,754.1,105.5,9.29,177.1,165.6,178.2,6039,115,0.08,-2.1,-2.1,9.02,-213.9,0.47,0.45,2.12,8.56,-0.002,-0.01
8/1/2022,11:02:06 AM,Tank 48,Strauss lab 1,,70.859,754.1,105.5,9.3,177.4,165.8,178.5,6031,115,0.08,-2.1,-2.1,9.02,-213.8,0.47,0.45,2.14,8.65,-0.001,0.014
8/1/2022,11:02:09 AM,Tank 48,Strauss lab 1,,70.799,754.1,105.8,9.32,177.4,165.8,178.6,6033,115,0.08,-2.1,-2.1,9.02,-213.6,0.45,0.43,2.16,8.73,0,0.008
8/1/2022,11:02:12 AM,Tank 48,Strauss lab 1,,70.739,754,106,9.35,177.3,165.5,178.5,6041,115,0.08,-2.1,-2.1,9.02,-213.4,0.42,0.41,1.13,4.42,0,-0.006
8/1/2022,11:02:15 AM,Tank 48,Strauss lab 1,,70.721,754.1,106.4,9.39,176.9,165.1,178,6056,115,0.08,-2.1,-2.1,9.02,-213.3,0.38,0.36,1.22,4.81,0.001,-0.001
8/1/2022,11:02:18 AM,Tank 48,Strauss lab 1,,70.723,754.1,106.7,9.42,176.6,164.8,177.7,6067,115,0.08,-2.1,-2.1,9.01,-213.2,0.46,0.44,2.54,10.28,0,0.015
8/1/2022,11:04:43 AM,Tank 35,Strauss lab 1,,66.667,754.1,131.3,12.11,155.3,138.3,156.9,7230,101,0.07,-1.6,-1.6,9.72,-252.5,0.68,0.66,5.53,22.72,0.001,-0.006
8/1/2022,11:04:46 AM,Tank 35,Strauss lab 1,,66.669,754.1,131.8,12.15,155.3,138.3,156.9,7231,101,0.07,-1.6,-1.6,9.72,-252.6,0.68,0.66,5.31,21.81,0.002,0.009
8/1/2022,11:04:49 AM,Tank 35,Strauss lab 1,,66.668,754.1,132.1,12.18,155.3,138.3,156.9,7232,101,0.07,-1.6,-1.6,9.72,-252.6,0.68,0.66,5.27,21.65,0,0.015
8/1/2022,11:04:52 AM,Tank 35,Strauss lab 1,,66.663,754.1,132.4,12.21,155.3,138.3,156.9,7232,101,0.07,-1.6,-1.6,9.72,-252.5,0.65,0.63,5.4,22.21,-0.002,-0.008
8/1/2022,11:04:55 AM,Tank 35,Strauss lab 1,,66.658,754.1,132.6,12.23,155.3,138.3,156.9,7231,101,0.07,-1.6,-1.6,9.72,-252.4,0.65,0.63,5.57,22.92,-0.001,0.006
8/1/2022,11:04:58 AM,Tank 35,Strauss lab 1,,66.655,754.1,132.8,12.25,155.3,138.3,156.9,7231,101,0.07,-1.6,-1.6,9.72,-252.3,0.59,0.57,5.58,22.94,0.002,-0.004
8/1/2022,11:05:01 AM,Tank 35,Strauss lab 1,,66.654,754.1,133,12.27,155.4,138.3,156.9,7231,101,0.07,-1.6,-1.6,9.72,-252.2,0.69,0.67,5.51,22.65,0.002,0.01
8/1/2022,11:07:05 AM,Tank 30,Strauss lab 1,,71.714,754.1,127.4,11.12,161.6,152.6,162.5,6555,105,0.08,-2.2,-2.2,9.49,-240.8,0.75,0.73,0.3,0.97,-0.003,-0.016
8/1/2022,11:07:08 AM,Tank 30,Strauss lab 1,,71.709,754.1,127.8,11.16,161.5,152.4,162.4,6560,105,0.08,-2.2,-2.2,9.5,-241.3,0.72,0.7,0.34,1.13,0,-0.001
8/1/2022,11:07:11 AM,Tank 30,Strauss lab 1,,71.703,754.1,128.1,11.18,161.4,152.4,162.3,6563,105,0.08,-2.2,-2.2,9.51,-241.7,0.68,0.67,0.38,1.3,0,-0.007
8/1/2022,11:07:14 AM,Tank 30,Strauss lab 1,,71.695,754.1,128.3,11.2,161.4,152.3,162.2,6567,105,0.08,-2.2,-2.2,9.51,-242,0.64,0.62,0.35,1.18,0.001,0.011
8/1/2022,11:07:17 AM,Tank 30,Strauss lab 1,,71.682,754.1,128.5,11.22,161.3,152.2,162.2,6571,105,0.08,-2.2,-2.2,9.52,-242.3,0.68,0.66,0.3,0.98,0,0.01
8/1/2022,11:07:20 AM,Tank 30,Strauss lab 1,,71.669,754.1,128.7,11.24,161.2,152.1,162.1,6574,105,0.08,-2.2,-2.2,9.52,-242.6,0.7,0.69,0.26,0.82,0,0.011
8/1/2022,11:07:23 AM,Tank 30,Strauss lab 1,,71.657,754.1,128.9,11.26,161.2,152.1,162.1,6576,105,0.08,-2.2,-2.2,9.53,-242.8,0.71,0.69,0.24,0.71,0,-0.002
8/1/2022,11:10:06 AM,Tank 19,Strauss lab 1,,66.797,754.1,158.2,14.58,157,140,158.6,7142,102,0.07,-1.6,-1.6,10.16,-277.4,0.16,0.14,0.36,1.23,-0.001,0.002
8/1/2022,11:10:09 AM,Tank 19,Strauss lab 1,,66.784,754.1,158.6,14.61,157,140,158.6,7143,102,0.07,-1.6,-1.6,10.16,-277.5,0.03,0.01,0.28,0.89,0.002,0.013
8/1/2022,11:10:12 AM,Tank 19,Strauss lab 1,,66.774,754.1,158.8,14.64,157,140,158.5,7145,102,0.07,-1.6,-1.6,10.16,-277.6,0.02,0,0.28,0.91,0.002,-0.006
8/1/2022,11:10:15 AM,Tank 19,Strauss lab 1,,66.765,754.1,159.1,14.66,157,139.9,158.5,7146,102,0.07,-1.6,-1.6,10.16,-277.6,-0.05,-0.07,0.25,0.76,0.004,0.003
8/1/2022,11:10:18 AM,Tank 19,Strauss lab 1,,66.753,754.1,159.3,14.68,157,139.9,158.6,7147,102,0.07,-1.6,-1.6,10.16,-277.8,0.06,0.04,0.3,0.98,0.005,0.007
8/1/2022,11:10:21 AM,Tank 19,Strauss lab 1,,66.743,754.1,159.5,14.7,157,139.9,158.6,7147,102,0.07,-1.6,-1.6,10.17,-277.9,0.04,0.02,0.25,0.77,0.003,0.015
8/1/2022,11:10:24 AM,Tank 19,Strauss lab 1,,66.733,754.1,159.7,14.72,157,139.9,158.5,7149,102,0.07,-1.6,-1.6,10.17,-278,0.02,0,0.26,0.8,-0.001,-0.004
8/1/2022,11:10:27 AM,Tank 19,Strauss lab 1,,66.726,754.2,159.8,14.74,157,139.9,158.5,7150,102,0.07,-1.6,-1.6,10.17,-278.1,0.07,0.05,0.25,0.78,-0.002,-0.001
8/1/2022,11:14:03 AM,Tank 15,Strauss lab 1,,71.428,754.1,125.9,11.03,159.6,150.2,160.6,6658,104,0.07,-2.1,-2.1,9.64,-249.4,0.4,0.38,2.13,8.57,0,0.007
8/1/2022,11:14:06 AM,Tank 15,Strauss lab 1,,71.416,754.1,126.2,11.06,159.6,150.2,160.6,6659,104,0.07,-2.1,-2.1,9.64,-249.5,0.33,0.31,2.19,8.84,0,0.017
8/1/2022,11:14:09 AM,Tank 15,Strauss lab 1,,71.407,754.2,126.5,11.08,159.6,150.2,160.6,6659,104,0.07,-2.1,-2.1,9.64,-249.6,0.39,0.37,2.2,8.86,-0.002,0
8/1/2022,11:14:12 AM,Tank 15,Strauss lab 1,,71.399,754.2,126.7,11.09,159.6,150.2,160.6,6660,104,0.07,-2.1,-2.1,9.65,-249.6,0.37,0.35,2.22,8.96,-0.002,-0.016
8/1/2022,11:14:15 AM,Tank 15,Strauss lab 1,,71.394,754.1,126.8,11.11,159.6,150.1,160.6,6660,104,0.07,-2.1,-2.1,9.65,-249.7,0.5,0.48,2.19,8.86,0.001,-0.002
8/1/2022,11:14:18 AM,Tank 15,Strauss lab 1,,71.391,754.2,127,11.13,159.6,150.1,160.6,6661,104,0.07,-2.1,-2.1,9.65,-249.7,0.51,0.49,2.67,10.84,0.002,0.004
8/1/2022,11:14:21 AM,Tank 15,Strauss lab 1,,71.39,754.1,127.2,11.14,159.6,150.1,160.6,6661,104,0.07,-2.1,-2.1,9.65,-249.8,0.51,0.49,2.1,8.47,-0.002,0.005
8/1/2022,11:14:24 AM,Tank 15,Strauss lab 1,,71.389,754.1,127.4,11.16,159.6,150.1,160.6,6661,104,0.07,-2.1,-2.1,9.65,-249.8,0.51,0.49,2.22,8.98,-0.003,-0.006
8/1/2022,11:14:27 AM,Tank 15,Strauss lab 1,,71.386,754.2,127.6,11.18,159.6,150.1,160.6,6661,104,0.07,-2.1,-2.1,9.65,-249.8,0.44,0.42,2.27,9.17,0,0.011
8/1/2022,11:18:33 AM,Tank 02,Strauss lab 1,,67.585,754.2,163.1,14.89,158.1,142.3,159.6,7027,103,0.07,-1.7,-1.7,10.23,-281.7,0.05,0.03,0.32,1.06,0.002,-0.002
8/1/2022,11:18:36 AM,Tank 02,Strauss lab 1,,67.525,754.1,163.7,14.95,158.4,142.5,159.9,7017,103,0.07,-1.7,-1.7,10.24,-282.2,0.03,0,0.31,1.03,0.001,0.003
8/1/2022,11:18:39 AM,Tank 02,Strauss lab 1,,67.482,754.1,164.5,15.03,159.2,143.1,160.7,6988,103,0.07,-1.7,-1.7,10.24,-282.6,0.09,0.07,0.37,1.29,-0.001,0.006
8/1/2022,11:18:42 AM,Tank 02,Strauss lab 1,,67.481,754.1,165.1,15.09,159,143,160.5,6995,103,0.07,-1.7,-1.7,10.25,-282.9,0.05,0.03,0.37,1.27,-0.003,-0.017
8/1/2022,11:18:45 AM,Tank 02,Strauss lab 1,,67.493,754.1,165.5,15.13,158.8,142.8,160.3,7004,103,0.07,-1.7,-1.7,10.25,-282.9,0.18,0.16,0.34,1.15,0,-0.003
8/1/2022,11:18:48 AM,Tank 02,Strauss lab 1,,67.502,754.1,165.9,15.16,158.6,142.6,160.1,7010,103,0.07,-1.7,-1.7,10.25,-282.8,0.07,0.04,0.32,1.04,0,-0.008
8/1/2022,11:18:51 AM,Tank 02,Strauss lab 1,,67.512,754.2,166.1,15.18,158.5,142.5,159.9,7017,103,0.07,-1.7,-1.7,10.25,-282.7,0.08,0.06,0.32,1.06,-0.002,-0.005
8/1/2022,11:18:54 AM,Tank 02,Strauss lab 1,,67.523,754.1,166.3,15.2,158.3,142.4,159.8,7022,103,0.07,-1.7,-1.7,10.24,-282.5,0.05,0.03,0.28,0.89,-0.001,0.011
8/1/2022,11:18:57 AM,Tank 02,Strauss lab 1,,67.534,754.1,166.4,15.21,158.2,142.3,159.7,7026,103,0.07,-1.7,-1.7,10.24,-282.2,0.12,0.1,0.28,0.91,0,0.012
8/1/2022,11:19:00 AM,Tank 02,Strauss lab 1,,67.54,754.1,166.6,15.22,158.1,142.3,159.6,7029,103,0.07,-1.7,-1.7,10.23,-282,0.18,0.15,0.24,0.72,0,-0.006
8/1/2022,11:24:03 AM,Tank 25,Strauss lab 1,,77.398,754.1,102.1,8.4,180.9,181.6,180.8,5505,118,0.08,-2.9,-2.9,9.11,-220.2,0.29,0.26,0.21,0.59,0,0.023
8/1/2022,11:24:06 AM,Tank 25,Strauss lab 1,,77.403,754.2,102.4,8.42,180.8,181.6,180.8,5506,118,0.08,-2.9,-2.9,9.11,-220.2,0.26,0.24,0.23,0.7,-0.002,-0.005
8/1/2022,11:24:09 AM,Tank 25,Strauss lab 1,,77.407,754.1,102.7,8.45,180.8,181.6,180.7,5507,118,0.08,-2.9,-2.9,9.11,-220.3,0.3,0.27,0.23,0.67,-0.001,-0.01
8/1/2022,11:24:12 AM,Tank 25,Strauss lab 1,,77.409,754.1,102.9,8.47,180.8,181.6,180.7,5508,118,0.08,-2.9,-2.9,9.11,-220.3,0.17,0.15,0.16,0.38,0.001,-0.001
8/1/2022,11:24:15 AM,Tank 25,Strauss lab 1,,77.411,754.2,103.2,8.49,180.8,181.5,180.7,5508,117,0.08,-2.9,-2.9,9.11,-220.3,0.16,0.14,0.12,0.22,0.001,0.017
8/1/2022,11:24:18 AM,Tank 25,Strauss lab 1,,77.413,754.1,103.4,8.5,180.7,181.5,180.7,5509,117,0.08,-2.9,-2.9,9.11,-220.4,0.26,0.24,0.1,0.13,-0.002,0.004
8/1/2022,11:24:21 AM,Tank 25,Strauss lab 1,,77.412,754.1,103.6,8.52,180.7,181.5,180.6,5509,117,0.08,-2.9,-2.9,9.11,-220.4,0.4,0.38,0.04,-0.09,-0.002,0.008
8/1/2022,11:24:24 AM,Tank 25,Strauss lab 1,,77.411,754.1,103.7,8.53,180.7,181.5,180.6,5510,117,0.08,-2.9,-2.9,9.11,-220.4,0.46,0.44,0.1,0.13,0.001,0.011
8/1/2022,11:24:27 AM,Tank 25,Strauss lab 1,,77.409,754.1,103.9,8.54,180.7,181.5,180.6,5510,117,0.08,-2.9,-2.9,9.11,-220.4,0.35,0.33,0.12,0.21,0.001,-0.008
8/1/2022,11:27:57 AM,Tank 41,Strauss lab 1,,77.618,754.2,99.9,8.2,179.8,180.9,179.6,5526,117,0.08,-3,-3,9.02,-215.3,0.2,0.17,0.96,3.71,0.002,0.004
8/1/2022,11:28:00 AM,Tank 41,Strauss lab 1,,77.619,754.2,100.2,8.22,179.8,180.9,179.6,5527,117,0.08,-3,-3,9.02,-215.3,0.26,0.24,0.92,3.55,0,0.009
8/1/2022,11:28:03 AM,Tank 41,Strauss lab 1,,77.619,754.2,100.5,8.25,179.8,180.9,179.6,5527,117,0.08,-3,-3,9.02,-215.3,0.21,0.19,0.77,2.94,0,0.006
8/1/2022,11:28:06 AM,Tank 41,Strauss lab 1,,77.617,754.1,100.8,8.27,179.7,180.9,179.6,5527,117,0.08,-3,-3,9.02,-215.4,0.21,0.18,0.73,2.75,-0.001,-0.005
8/1/2022,11:28:09 AM,Tank 41,Strauss lab 1,,77.611,754.2,101,8.29,179.7,180.9,179.6,5528,117,0.08,-3,-3,9.02,-215.4,0.11,0.08,0.7,2.62,0.001,-0.01
8/1/2022,11:28:12 AM,Tank 41,Strauss lab 1,,77.606,754.2,101.3,8.31,179.7,180.9,179.6,5528,117,0.08,-3,-3,9.02,-215.4,-0.02,-0.04,0.79,3.02,0.004,0.001
8/1/2022,11:28:15 AM,Tank 41,Strauss lab 1,,77.603,754.2,101.5,8.33,179.7,180.9,179.6,5529,117,0.08,-3,-3,9.02,-215.3,-0.02,-0.05,0.73,2.75,0.005,0.016
8/1/2022,11:28:18 AM,Tank 41,Strauss lab 1,,77.602,754.2,101.7,8.35,179.7,180.9,179.6,5529,117,0.08,-3,-3,9.02,-215.3,-0.09,-0.12,0.72,2.72,0.001,0.004
8/1/2022,11:32:08 AM,Tank 11,Strauss lab 1,,77.408,754.2,100.7,8.28,188,188.8,187.9,5297,122,0.09,-2.9,-2.9,8.94,-210.5,0.21,0.19,0.45,1.61,0,-0.005
8/1/2022,11:32:11 AM,Tank 11,Strauss lab 1,,77.406,754.2,101.1,8.31,188,188.8,187.9,5297,122,0.09,-2.9,-2.9,8.94,-210.6,0.29,0.27,0.5,1.8,-0.001,-0.006
8/1/2022,11:32:14 AM,Tank 11,Strauss lab 1,,77.404,754.1,101.5,8.35,187.9,188.7,187.8,5298,122,0.09,-2.9,-2.9,8.94,-210.7,0.38,0.36,0.57,2.1,0.001,0.009
8/1/2022,11:32:17 AM,Tank 11,Strauss lab 1,,77.402,754.1,101.8,8.37,187.9,188.7,187.8,5299,122,0.09,-2.9,-2.9,8.95,-210.7,0.35,0.33,0.48,1.71,0.001,0.009
8/1/2022,11:32:20 AM,Tank 11,Strauss lab 1,,77.401,754.2,102.1,8.4,187.9,188.7,187.8,5299,122,0.09,-2.9,-2.9,8.95,-210.7,0.34,0.32,0.42,1.49,0.001,0.012
8/1/2022,11:32:23 AM,Tank 11,Strauss lab 1,,77.398,754.2,102.3,8.42,187.9,188.7,187.8,5300,122,0.09,-2.9,-2.9,8.95,-210.7,0.37,0.34,0.36,1.23,0.003,-0.007
8/1/2022,11:32:26 AM,Tank 11,Strauss lab 1,,77.395,754.2,102.5,8.44,187.8,188.6,187.8,5301,122,0.09,-2.9,-2.9,8.95,-210.7,0.26,0.24,0.3,0.97,0.005,-0.007
8/1/2022,11:32:29 AM,Tank 11,Strauss lab 1,,77.392,754.2,102.7,8.45,187.8,188.6,187.8,5302,122,0.09,-2.9,-2.9,8.95,-210.7,0.33,0.31,0.29,0.93,0.007,0.003
