"Plot Title: HOBO5R"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21277806, SEN S/N: 21277806)","Intensity, Lux (LGR S/N: 21277806, SEN S/N: 21277806)","Coupler Detached (LGR S/N: 21277806)","Coupler Attached (LGR S/N: 21277806)","Host Connected (LGR S/N: 21277806)","Stopped (LGR S/N: 21277806)","End Of File (LGR S/N: 21277806)"
5571,08/17/22 11:31:50 AM,20.329,312.2,,,,,
5572,08/17/22 11:46:50 AM,20.329,279.9,,,,,
5573,08/17/22 12:01:50 PM,20.329,172.2,,,,,
5574,08/17/22 12:16:50 PM,20.329,312.2,,,,,
5575,08/17/22 12:31:50 PM,20.329,183.0,,,,,
5576,08/17/22 12:46:50 PM,20.329,247.6,,,,,
5577,08/17/22 01:01:50 PM,20.424,247.6,,,,,
5578,08/17/22 01:16:50 PM,20.424,226.0,,,,,
5579,08/17/22 01:31:50 PM,20.424,172.2,,,,,
5580,08/17/22 01:46:50 PM,20.424,215.3,,,,,
5581,08/17/22 02:01:50 PM,20.424,322.9,,,,,
5582,08/17/22 02:16:50 PM,20.519,247.6,,,,,
5583,08/17/22 02:31:50 PM,20.519,161.5,,,,,
5584,08/17/22 02:46:50 PM,20.519,312.2,,,,,
5585,08/17/22 03:01:50 PM,20.615,312.2,,,,,
5586,08/17/22 03:16:50 PM,20.615,172.2,,,,,
5587,08/17/22 03:31:50 PM,20.710,193.8,,,,,
5588,08/17/22 03:46:50 PM,20.710,312.2,,,,,
5589,08/17/22 04:01:50 PM,20.710,269.1,,,,,
5590,08/17/22 04:16:50 PM,20.710,312.2,,,,,
5591,08/17/22 04:31:50 PM,20.805,215.3,,,,,
5592,08/17/22 04:46:50 PM,20.805,172.2,,,,,
5593,08/17/22 05:01:50 PM,20.805,236.8,,,,,
5594,08/17/22 05:16:50 PM,20.805,236.8,,,,,
5595,08/17/22 05:31:50 PM,20.805,161.5,,,,,
5596,08/17/22 05:46:50 PM,20.710,312.2,,,,,
5597,08/17/22 06:01:50 PM,20.615,312.2,,,,,
5598,08/17/22 06:16:50 PM,20.519,172.2,,,,,
5599,08/17/22 06:31:50 PM,20.424,258.3,,,,,
5600,08/17/22 06:46:50 PM,20.424,161.5,,,,,
5601,08/17/22 07:01:50 PM,20.424,247.6,,,,,
5602,08/17/22 07:16:50 PM,20.424,215.3,,,,,
5603,08/17/22 07:31:50 PM,20.424,226.0,,,,,
5604,08/17/22 07:46:50 PM,20.424,161.5,,,,,
5605,08/17/22 08:01:50 PM,20.424,312.2,,,,,
5606,08/17/22 08:16:50 PM,20.424,312.2,,,,,
5607,08/17/22 08:31:50 PM,20.519,269.1,,,,,
5608,08/17/22 08:46:50 PM,20.519,193.8,,,,,
5609,08/17/22 09:01:50 PM,20.519,172.2,,,,,
5610,08/17/22 09:16:50 PM,20.615,269.1,,,,,
5611,08/17/22 09:31:50 PM,20.615,312.2,,,,,
5612,08/17/22 09:46:50 PM,20.615,322.9,,,,,
5613,08/17/22 10:01:50 PM,20.615,0.0,,,,,
5614,08/17/22 10:16:50 PM,20.615,0.0,,,,,
5615,08/17/22 10:31:50 PM,20.615,0.0,,,,,
5616,08/17/22 10:46:50 PM,20.615,0.0,,,,,
5617,08/17/22 11:01:50 PM,20.615,0.0,,,,,
5618,08/17/22 11:16:50 PM,20.615,0.0,,,,,
5619,08/17/22 11:31:50 PM,20.615,0.0,,,,,
5620,08/17/22 11:46:50 PM,20.615,0.0,,,,,
5621,08/18/22 12:01:50 AM,20.615,0.0,,,,,
5622,08/18/22 12:16:50 AM,20.615,0.0,,,,,
5623,08/18/22 12:31:50 AM,20.615,0.0,,,,,
5624,08/18/22 12:46:50 AM,20.615,0.0,,,,,
5625,08/18/22 01:01:50 AM,20.615,0.0,,,,,
5626,08/18/22 01:16:50 AM,20.615,0.0,,,,,
5627,08/18/22 01:31:50 AM,20.615,0.0,,,,,
5628,08/18/22 01:46:50 AM,20.615,0.0,,,,,
5629,08/18/22 02:01:50 AM,20.615,0.0,,,,,
5630,08/18/22 02:16:50 AM,20.615,0.0,,,,,
5631,08/18/22 02:31:50 AM,20.519,0.0,,,,,
5632,08/18/22 02:46:50 AM,20.615,0.0,,,,,
5633,08/18/22 03:01:50 AM,20.519,0.0,,,,,
5634,08/18/22 03:16:50 AM,20.615,0.0,,,,,
5635,08/18/22 03:31:50 AM,20.519,0.0,,,,,
5636,08/18/22 03:46:50 AM,20.519,0.0,,,,,
5637,08/18/22 04:01:50 AM,20.519,0.0,,,,,
5638,08/18/22 04:16:50 AM,20.519,0.0,,,,,
5639,08/18/22 04:31:50 AM,20.519,0.0,,,,,
5640,08/18/22 04:46:50 AM,20.519,0.0,,,,,
5641,08/18/22 05:01:50 AM,20.519,0.0,,,,,
5642,08/18/22 05:16:50 AM,20.519,0.0,,,,,
5643,08/18/22 05:31:50 AM,20.519,0.0,,,,,
5644,08/18/22 05:46:50 AM,20.519,0.0,,,,,
5645,08/18/22 06:01:50 AM,20.519,0.0,,,,,
5646,08/18/22 06:16:50 AM,20.519,0.0,,,,,
5647,08/18/22 06:31:50 AM,20.519,0.0,,,,,
5648,08/18/22 06:46:50 AM,20.424,0.0,,,,,
5649,08/18/22 07:01:50 AM,20.519,0.0,,,,,
5650,08/18/22 07:16:50 AM,20.424,0.0,,,,,
5651,08/18/22 07:31:50 AM,20.519,279.9,,,,,
5652,08/18/22 07:46:50 AM,20.519,290.6,,,,,
5653,08/18/22 08:01:50 AM,20.519,183.0,,,,,
5654,08/18/22 08:16:50 AM,20.519,269.1,,,,,
5655,08/18/22 08:31:50 AM,20.615,312.2,,,,,
5656,08/18/22 08:46:50 AM,20.615,215.3,,,,,
5657,08/18/22 09:01:50 AM,20.710,204.5,,,,,
5658,08/18/22 09:16:50 AM,20.805,204.5,,,,,
5659,08/18/22 09:31:50 AM,20.805,322.9,,,,,
5660,08/18/22 09:46:50 AM,20.901,279.9,,,,,
5661,08/18/22 10:01:50 AM,20.901,226.0,,,,,
5662,08/18/22 10:16:50 AM,20.901,183.0,,,,,
5663,08/18/22 10:31:50 AM,20.901,204.5,,,,,
5664,08/18/22 10:46:50 AM,20.805,301.4,,,,,
5665,08/18/22 11:01:50 AM,20.710,226.0,,,,,
5666,08/18/22 11:16:50 AM,20.615,183.0,,,,,
5667,08/18/22 11:31:50 AM,20.615,312.2,,,,,
5668,08/18/22 11:46:50 AM,20.424,290.6,,,,,
5669,08/18/22 12:01:50 PM,20.424,247.6,,,,,
5670,08/18/22 12:16:50 PM,20.329,301.4,,,,,
5671,08/18/22 12:31:50 PM,20.329,290.6,,,,,
5672,08/18/22 12:46:50 PM,20.329,172.2,,,,,
5673,08/18/22 01:01:50 PM,20.424,269.1,,,,,
5674,08/18/22 01:16:50 PM,20.424,312.2,,,,,
5675,08/18/22 01:31:50 PM,20.424,161.5,,,,,
5676,08/18/22 01:46:50 PM,20.424,301.4,,,,,
5677,08/18/22 02:01:50 PM,20.519,193.8,,,,,
5678,08/18/22 02:16:50 PM,20.519,161.5,,,,,
5679,08/18/22 02:31:50 PM,20.519,161.5,,,,,
5680,08/18/22 02:46:50 PM,20.615,172.2,,,,,
5681,08/18/22 03:01:50 PM,20.615,279.9,,,,,
5682,08/18/22 03:16:50 PM,20.615,193.8,,,,,
5683,08/18/22 03:31:50 PM,20.615,193.8,,,,,
5684,08/18/22 03:46:50 PM,20.710,172.2,,,,,
5685,08/18/22 04:01:50 PM,20.710,279.9,,,,,
5686,08/18/22 04:16:50 PM,20.710,161.5,,,,,
5687,08/18/22 04:31:50 PM,20.710,301.4,,,,,
5688,08/18/22 04:46:50 PM,20.615,312.2,,,,,
5689,08/18/22 05:01:50 PM,20.519,236.8,,,,,
5690,08/18/22 05:16:50 PM,20.424,247.6,,,,,
5691,08/18/22 05:31:50 PM,20.329,183.0,,,,,
5692,08/18/22 05:46:50 PM,20.329,204.5,,,,,
5693,08/18/22 06:01:50 PM,20.329,161.5,,,,,
5694,08/18/22 06:16:50 PM,20.329,172.2,,,,,
5695,08/18/22 06:31:50 PM,20.329,161.5,,,,,
5696,08/18/22 06:46:50 PM,20.329,301.4,,,,,
5697,08/18/22 07:01:50 PM,20.329,301.4,,,,,
5698,08/18/22 07:16:50 PM,20.424,204.5,,,,,
5699,08/18/22 07:31:50 PM,20.424,183.0,,,,,
5700,08/18/22 07:46:50 PM,20.424,183.0,,,,,
5701,08/18/22 08:01:50 PM,20.424,290.6,,,,,
5702,08/18/22 08:16:50 PM,20.424,290.6,,,,,
5703,08/18/22 08:31:50 PM,20.424,183.0,,,,,
5704,08/18/22 08:46:50 PM,20.519,247.6,,,,,
5705,08/18/22 09:01:50 PM,20.519,161.5,,,,,
5706,08/18/22 09:16:50 PM,20.519,247.6,,,,,
5707,08/18/22 09:31:50 PM,20.519,236.8,,,,,
5708,08/18/22 09:46:50 PM,20.615,161.5,,,,,
5709,08/18/22 10:01:50 PM,20.615,0.0,,,,,
5710,08/18/22 10:16:50 PM,20.615,0.0,,,,,
5711,08/18/22 10:31:50 PM,20.615,0.0,,,,,
5712,08/18/22 10:46:50 PM,20.615,0.0,,,,,
5713,08/18/22 11:01:50 PM,20.710,0.0,,,,,
5714,08/18/22 11:16:50 PM,20.710,0.0,,,,,
5715,08/18/22 11:31:50 PM,20.710,0.0,,,,,
5716,08/18/22 11:46:50 PM,20.615,0.0,,,,,
5717,08/19/22 12:01:50 AM,20.615,0.0,,,,,
5718,08/19/22 12:16:50 AM,20.615,0.0,,,,,
5719,08/19/22 12:31:50 AM,20.615,0.0,,,,,
5720,08/19/22 12:46:50 AM,20.615,0.0,,,,,
5721,08/19/22 01:01:50 AM,20.615,0.0,,,,,
5722,08/19/22 01:16:50 AM,20.615,0.0,,,,,
5723,08/19/22 01:31:50 AM,20.615,0.0,,,,,
5724,08/19/22 01:46:50 AM,20.615,0.0,,,,,
5725,08/19/22 02:01:50 AM,20.615,0.0,,,,,
5726,08/19/22 02:16:50 AM,20.615,0.0,,,,,
5727,08/19/22 02:31:50 AM,20.615,0.0,,,,,
5728,08/19/22 02:46:50 AM,20.615,0.0,,,,,
5729,08/19/22 03:01:50 AM,20.615,0.0,,,,,
5730,08/19/22 03:16:50 AM,20.615,0.0,,,,,
5731,08/19/22 03:31:50 AM,20.615,0.0,,,,,
5732,08/19/22 03:46:50 AM,20.615,0.0,,,,,
5733,08/19/22 04:01:50 AM,20.615,0.0,,,,,
5734,08/19/22 04:16:50 AM,20.615,0.0,,,,,
5735,08/19/22 04:31:50 AM,20.615,0.0,,,,,
5736,08/19/22 04:46:50 AM,20.615,0.0,,,,,
5737,08/19/22 05:01:50 AM,20.615,0.0,,,,,
5738,08/19/22 05:16:50 AM,20.615,0.0,,,,,
5739,08/19/22 05:31:50 AM,20.615,0.0,,,,,
5740,08/19/22 05:46:50 AM,20.519,0.0,,,,,
5741,08/19/22 06:01:50 AM,20.519,0.0,,,,,
5742,08/19/22 06:16:50 AM,20.519,0.0,,,,,
5743,08/19/22 06:31:50 AM,20.519,0.0,,,,,
5744,08/19/22 06:46:50 AM,20.519,0.0,,,,,
5745,08/19/22 07:01:50 AM,20.519,0.0,,,,,
5746,08/19/22 07:16:50 AM,20.519,0.0,,,,,
5747,08/19/22 07:31:50 AM,20.519,161.5,,,,,
5748,08/19/22 07:46:50 AM,20.615,161.5,,,,,
5749,08/19/22 08:01:50 AM,20.615,226.0,,,,,
5750,08/19/22 08:16:50 AM,20.615,312.2,,,,,
5751,08/19/22 08:31:50 AM,20.615,312.2,,,,,
5752,08/19/22 08:46:50 AM,20.615,236.8,,,,,
5753,08/19/22 09:01:50 AM,20.615,301.4,,,,,
5754,08/19/22 09:16:50 AM,20.519,301.4,,,,,
5755,08/19/22 09:31:50 AM,20.424,269.1,,,,,
5756,08/19/22 09:46:50 AM,20.424,172.2,,,,,
5757,08/19/22 10:01:50 AM,20.329,247.6,,,,,
5758,08/19/22 10:16:50 AM,20.329,236.8,,,,,
5759,08/19/22 10:31:50 AM,20.329,183.0,,,,,
5760,08/19/22 10:46:50 AM,20.329,204.5,,,,,
5761,08/19/22 11:01:50 AM,20.329,172.2,,,,,
5762,08/19/22 11:16:50 AM,20.329,301.4,,,,,
5763,08/19/22 11:31:50 AM,20.424,366.0,,,,,
5764,08/19/22 11:46:50 AM,20.424,301.4,,,,,
5765,08/19/22 12:01:50 PM,20.424,473.6,,,,,
5766,08/19/22 12:16:50 PM,20.424,419.8,,,,,
5767,08/19/22 12:31:50 PM,20.519,538.2,,,,,
5768,08/19/22 12:46:50 PM,20.519,419.8,,,,,
5769,08/19/22 01:01:50 PM,20.519,312.2,,,,,
5770,08/19/22 01:16:50 PM,20.519,473.6,,,,,
5771,08/19/22 01:31:50 PM,20.519,527.4,,,,,
5772,08/19/22 01:46:50 PM,20.615,462.9,,,,,
5773,08/19/22 02:01:50 PM,20.615,484.4,,,,,
5774,08/19/22 02:16:50 PM,20.615,344.4,,,,,
5775,08/19/22 02:31:50 PM,20.615,312.2,,,,,
5776,08/19/22 02:46:50 PM,20.710,398.3,,,,,
5777,08/19/22 03:01:50 PM,20.710,376.7,,,,,
5778,08/19/22 03:16:50 PM,20.710,473.6,,,,,
5779,08/19/22 03:31:50 PM,20.710,279.9,,,,,
5780,08/19/22 03:46:50 PM,20.615,290.6,,,,,
5781,08/19/22 04:01:50 PM,20.519,398.3,,,,,
5782,08/19/22 04:16:50 PM,20.424,484.4,,,,,
5783,08/19/22 04:31:50 PM,20.329,441.3,,,,,
5784,08/19/22 04:46:50 PM,20.329,430.6,,,,,
5785,08/19/22 05:01:50 PM,20.329,505.9,,,,,
5786,08/19/22 05:16:50 PM,20.329,473.6,,,,,
5787,08/19/22 05:31:50 PM,20.329,419.8,,,,,
5788,08/19/22 05:46:50 PM,20.329,495.1,,,,,
5789,08/19/22 06:01:50 PM,20.329,505.9,,,,,
5790,08/19/22 06:16:50 PM,20.424,398.3,,,,,
5791,08/19/22 06:31:50 PM,20.424,505.9,,,,,
5792,08/19/22 06:46:50 PM,20.424,419.8,,,,,
5793,08/19/22 07:01:50 PM,20.424,527.4,,,,,
5794,08/19/22 07:16:50 PM,20.424,527.4,,,,,
5795,08/19/22 07:31:50 PM,20.519,322.9,,,,,
5796,08/19/22 07:46:50 PM,20.519,441.3,,,,,
5797,08/19/22 08:01:50 PM,20.519,419.8,,,,,
5798,08/19/22 08:16:50 PM,20.519,505.9,,,,,
5799,08/19/22 08:31:50 PM,20.615,312.2,,,,,
5800,08/19/22 08:46:50 PM,20.615,279.9,,,,,
5801,08/19/22 09:01:50 PM,20.615,322.9,,,,,
5802,08/19/22 09:16:50 PM,20.710,269.1,,,,,
5803,08/19/22 09:31:50 PM,20.710,355.2,,,,,
5804,08/19/22 09:46:50 PM,20.710,430.6,,,,,
5805,08/19/22 10:01:50 PM,20.615,0.0,,,,,
5806,08/19/22 10:16:50 PM,20.519,0.0,,,,,
5807,08/19/22 10:31:50 PM,20.424,0.0,,,,,
5808,08/19/22 10:46:50 PM,20.329,0.0,,,,,
5809,08/19/22 11:01:50 PM,20.234,0.0,,,,,
5810,08/19/22 11:16:50 PM,20.138,0.0,,,,,
5811,08/19/22 11:31:50 PM,20.138,0.0,,,,,
5812,08/19/22 11:46:50 PM,20.138,0.0,,,,,
5813,08/20/22 12:01:50 AM,20.138,0.0,,,,,
5814,08/20/22 12:16:50 AM,20.138,0.0,,,,,
5815,08/20/22 12:31:50 AM,20.138,0.0,,,,,
5816,08/20/22 12:46:50 AM,20.138,0.0,,,,,
5817,08/20/22 01:01:50 AM,20.138,0.0,,,,,
5818,08/20/22 01:16:50 AM,20.138,0.0,,,,,
5819,08/20/22 01:31:50 AM,20.138,0.0,,,,,
5820,08/20/22 01:46:50 AM,20.138,0.0,,,,,
5821,08/20/22 02:01:50 AM,20.138,0.0,,,,,
5822,08/20/22 02:16:50 AM,20.138,0.0,,,,,
5823,08/20/22 02:31:50 AM,20.138,0.0,,,,,
5824,08/20/22 02:46:50 AM,20.138,0.0,,,,,
5825,08/20/22 03:01:50 AM,20.138,0.0,,,,,
5826,08/20/22 03:16:50 AM,20.138,0.0,,,,,
5827,08/20/22 03:31:50 AM,20.138,0.0,,,,,
5828,08/20/22 03:46:50 AM,20.138,0.0,,,,,
5829,08/20/22 04:01:50 AM,20.138,0.0,,,,,
5830,08/20/22 04:16:50 AM,20.138,0.0,,,,,
5831,08/20/22 04:31:50 AM,20.138,0.0,,,,,
5832,08/20/22 04:46:50 AM,20.138,0.0,,,,,
5833,08/20/22 05:01:50 AM,20.138,0.0,,,,,
5834,08/20/22 05:16:50 AM,20.138,0.0,,,,,
5835,08/20/22 05:31:50 AM,20.138,0.0,,,,,
5836,08/20/22 05:46:50 AM,20.138,0.0,,,,,
5837,08/20/22 06:01:50 AM,20.138,0.0,,,,,
5838,08/20/22 06:16:50 AM,20.138,0.0,,,,,
5839,08/20/22 06:31:50 AM,20.138,0.0,,,,,
5840,08/20/22 06:46:50 AM,20.138,0.0,,,,,
5841,08/20/22 07:01:50 AM,20.138,0.0,,,,,
5842,08/20/22 07:16:50 AM,20.138,0.0,,,,,
5843,08/20/22 07:31:50 AM,20.234,269.1,,,,,
5844,08/20/22 07:46:50 AM,20.234,269.1,,,,,
5845,08/20/22 08:01:50 AM,20.329,290.6,,,,,
5846,08/20/22 08:16:50 AM,20.329,301.4,,,,,
5847,08/20/22 08:31:50 AM,20.424,333.7,,,,,
5848,08/20/22 08:46:50 AM,20.424,516.7,,,,,
5849,08/20/22 09:01:50 AM,20.424,322.9,,,,,
5850,08/20/22 09:16:50 AM,20.519,269.1,,,,,
5851,08/20/22 09:31:50 AM,20.519,366.0,,,,,
5852,08/20/22 09:46:50 AM,20.519,441.3,,,,,
5853,08/20/22 10:01:50 AM,20.615,376.7,,,,,
5854,08/20/22 10:16:50 AM,20.615,398.3,,,,,
5855,08/20/22 10:31:50 AM,20.710,322.9,,,,,
5856,08/20/22 10:46:50 AM,20.710,322.9,,,,,
5857,08/20/22 11:01:50 AM,20.710,516.7,,,,,
5858,08/20/22 11:16:50 AM,20.615,322.9,,,,,
5859,08/20/22 11:31:50 AM,20.615,279.9,,,,,
5860,08/20/22 11:46:50 AM,20.519,279.9,,,,,
5861,08/20/22 12:01:50 PM,20.424,312.2,,,,,
5862,08/20/22 12:16:50 PM,20.329,366.0,,,,,
5863,08/20/22 12:31:50 PM,20.329,344.4,,,,,
5864,08/20/22 12:46:50 PM,20.329,505.9,,,,,
5865,08/20/22 01:01:50 PM,20.329,387.5,,,,,
5866,08/20/22 01:16:50 PM,20.329,333.7,,,,,
5867,08/20/22 01:31:50 PM,20.329,419.8,,,,,
5868,08/20/22 01:46:50 PM,20.329,505.9,,,,,
5869,08/20/22 02:01:50 PM,20.329,505.9,,,,,
5870,08/20/22 02:16:50 PM,20.329,387.5,,,,,
5871,08/20/22 02:31:50 PM,20.329,462.9,,,,,
5872,08/20/22 02:46:50 PM,20.424,462.9,,,,,
5873,08/20/22 03:01:50 PM,20.424,269.1,,,,,
5874,08/20/22 03:16:50 PM,20.424,505.9,,,,,
5875,08/20/22 03:31:50 PM,20.424,376.7,,,,,
5876,08/20/22 03:46:50 PM,20.424,473.6,,,,,
5877,08/20/22 04:01:50 PM,20.519,495.1,,,,,
5878,08/20/22 04:16:50 PM,20.519,301.4,,,,,
5879,08/20/22 04:31:50 PM,20.519,398.3,,,,,
5880,08/20/22 04:46:50 PM,20.615,505.9,,,,,
5881,08/20/22 05:01:50 PM,20.615,430.6,,,,,
5882,08/20/22 05:16:50 PM,20.710,452.1,,,,,
5883,08/20/22 05:31:50 PM,20.710,398.3,,,,,
5884,08/20/22 05:46:50 PM,20.710,462.9,,,,,
5885,08/20/22 06:01:50 PM,20.805,462.9,,,,,
5886,08/20/22 06:16:50 PM,20.710,312.2,,,,,
5887,08/20/22 06:31:50 PM,20.615,484.4,,,,,
5888,08/20/22 06:46:50 PM,20.519,409.0,,,,,
5889,08/20/22 07:01:50 PM,20.424,269.1,,,,,
5890,08/20/22 07:16:50 PM,20.329,269.1,,,,,
5891,08/20/22 07:31:50 PM,20.329,505.9,,,,,
5892,08/20/22 07:46:50 PM,20.329,269.1,,,,,
5893,08/20/22 08:01:50 PM,20.329,430.6,,,,,
5894,08/20/22 08:16:50 PM,20.329,301.4,,,,,
5895,08/20/22 08:31:50 PM,20.329,322.9,,,,,
5896,08/20/22 08:46:50 PM,20.424,290.6,,,,,
5897,08/20/22 09:01:50 PM,20.424,505.9,,,,,
5898,08/20/22 09:16:50 PM,20.424,322.9,,,,,
5899,08/20/22 09:31:50 PM,20.519,430.6,,,,,
5900,08/20/22 09:46:50 PM,20.519,344.4,,,,,
5901,08/20/22 10:01:50 PM,20.519,0.0,,,,,
5902,08/20/22 10:16:50 PM,20.519,0.0,,,,,
5903,08/20/22 10:31:50 PM,20.519,0.0,,,,,
5904,08/20/22 10:46:50 PM,20.519,0.0,,,,,
5905,08/20/22 11:01:50 PM,20.519,0.0,,,,,
5906,08/20/22 11:16:50 PM,20.519,0.0,,,,,
5907,08/20/22 11:31:50 PM,20.519,0.0,,,,,
5908,08/20/22 11:46:50 PM,20.519,0.0,,,,,
5909,08/21/22 12:01:50 AM,20.519,0.0,,,,,
5910,08/21/22 12:16:50 AM,20.519,0.0,,,,,
5911,08/21/22 12:31:50 AM,20.519,0.0,,,,,
5912,08/21/22 12:46:50 AM,20.519,0.0,,,,,
5913,08/21/22 01:01:50 AM,20.519,0.0,,,,,
5914,08/21/22 01:16:50 AM,20.519,0.0,,,,,
5915,08/21/22 01:31:50 AM,20.519,0.0,,,,,
5916,08/21/22 01:46:50 AM,20.519,0.0,,,,,
5917,08/21/22 02:01:50 AM,20.519,0.0,,,,,
5918,08/21/22 02:16:50 AM,20.519,0.0,,,,,
5919,08/21/22 02:31:50 AM,20.519,0.0,,,,,
5920,08/21/22 02:46:50 AM,20.519,0.0,,,,,
5921,08/21/22 03:01:50 AM,20.519,0.0,,,,,
5922,08/21/22 03:16:50 AM,20.519,0.0,,,,,
5923,08/21/22 03:31:50 AM,20.519,0.0,,,,,
5924,08/21/22 03:46:50 AM,20.519,0.0,,,,,
5925,08/21/22 04:01:50 AM,20.519,0.0,,,,,
5926,08/21/22 04:16:50 AM,20.519,0.0,,,,,
5927,08/21/22 04:31:50 AM,20.519,0.0,,,,,
5928,08/21/22 04:46:50 AM,20.519,0.0,,,,,
5929,08/21/22 05:01:50 AM,20.519,0.0,,,,,
5930,08/21/22 05:16:50 AM,20.519,0.0,,,,,
5931,08/21/22 05:31:50 AM,20.519,0.0,,,,,
5932,08/21/22 05:46:50 AM,20.519,0.0,,,,,
5933,08/21/22 06:01:50 AM,20.519,0.0,,,,,
5934,08/21/22 06:16:50 AM,20.519,0.0,,,,,
5935,08/21/22 06:31:50 AM,20.519,0.0,,,,,
5936,08/21/22 06:46:50 AM,20.424,0.0,,,,,
5937,08/21/22 07:01:50 AM,20.519,0.0,,,,,
5938,08/21/22 07:16:50 AM,20.424,0.0,,,,,
5939,08/21/22 07:31:50 AM,20.519,516.7,,,,,
5940,08/21/22 07:46:50 AM,20.519,376.7,,,,,
5941,08/21/22 08:01:50 AM,20.615,366.0,,,,,
5942,08/21/22 08:16:50 AM,20.615,452.1,,,,,
5943,08/21/22 08:31:50 AM,20.615,419.8,,,,,
5944,08/21/22 08:46:50 AM,20.710,333.7,,,,,
5945,08/21/22 09:01:50 AM,20.710,505.9,,,,,
5946,08/21/22 09:16:50 AM,20.710,322.9,,,,,
5947,08/21/22 09:31:50 AM,20.615,441.3,,,,,
5948,08/21/22 09:46:50 AM,20.519,505.9,,,,,
5949,08/21/22 10:01:50 AM,20.424,387.5,,,,,
5950,08/21/22 10:16:50 AM,20.424,398.3,,,,,
5951,08/21/22 10:31:50 AM,20.329,290.6,,,,,
5952,08/21/22 10:46:50 AM,20.329,312.2,,,,,
5953,08/21/22 11:01:50 AM,20.329,344.4,,,,,
5954,08/21/22 11:16:50 AM,20.329,516.7,,,,,
5955,08/21/22 11:31:50 AM,20.329,495.1,,,,,
5956,08/21/22 11:46:50 AM,20.329,419.8,,,,,
5957,08/21/22 12:01:50 PM,20.424,387.5,,,,,
5958,08/21/22 12:16:50 PM,20.424,322.9,,,,,
5959,08/21/22 12:31:50 PM,20.424,301.4,,,,,
5960,08/21/22 12:46:50 PM,20.519,495.1,,,,,
5961,08/21/22 01:01:50 PM,20.519,452.1,,,,,
5962,08/21/22 01:16:50 PM,20.519,484.4,,,,,
5963,08/21/22 01:31:50 PM,20.519,355.2,,,,,
5964,08/21/22 01:46:50 PM,20.615,398.3,,,,,
5965,08/21/22 02:01:50 PM,20.615,452.1,,,,,
5966,08/21/22 02:16:50 PM,20.615,376.7,,,,,
5967,08/21/22 02:31:50 PM,20.615,430.6,,,,,
5968,08/21/22 02:46:50 PM,20.615,290.6,,,,,
5969,08/21/22 03:01:50 PM,20.615,484.4,,,,,
5970,08/21/22 03:16:50 PM,20.710,344.4,,,,,
5971,08/21/22 03:31:50 PM,20.710,462.9,,,,,
5972,08/21/22 03:46:50 PM,20.615,462.9,,,,,
5973,08/21/22 04:01:50 PM,20.615,366.0,,,,,
5974,08/21/22 04:16:50 PM,20.519,516.7,,,,,
5975,08/21/22 04:31:50 PM,20.424,301.4,,,,,
5976,08/21/22 04:46:50 PM,20.329,279.9,,,,,
5977,08/21/22 05:01:50 PM,20.329,505.9,,,,,
5978,08/21/22 05:16:50 PM,20.329,312.2,,,,,
5979,08/21/22 05:31:50 PM,20.329,419.8,,,,,
5980,08/21/22 05:46:50 PM,20.329,495.1,,,,,
5981,08/21/22 06:01:50 PM,20.329,505.9,,,,,
5982,08/21/22 06:16:50 PM,20.329,290.6,,,,,
5983,08/21/22 06:31:50 PM,20.424,495.1,,,,,
5984,08/21/22 06:46:50 PM,20.424,419.8,,,,,
5985,08/21/22 07:01:50 PM,20.424,484.4,,,,,
5986,08/21/22 07:16:50 PM,20.424,473.6,,,,,
5987,08/21/22 07:31:50 PM,20.424,312.2,,,,,
5988,08/21/22 07:46:50 PM,20.424,322.9,,,,,
5989,08/21/22 08:01:50 PM,20.519,430.6,,,,,
5990,08/21/22 08:16:50 PM,20.615,505.9,,,,,
5991,08/21/22 08:31:50 PM,20.615,269.1,,,,,
5992,08/21/22 08:46:50 PM,20.615,279.9,,,,,
5993,08/21/22 09:01:50 PM,20.710,366.0,,,,,
5994,08/21/22 09:16:50 PM,20.710,505.9,,,,,
5995,08/21/22 09:31:50 PM,20.710,366.0,,,,,
5996,08/21/22 09:46:50 PM,20.805,290.6,,,,,
5997,08/21/22 10:01:50 PM,20.710,0.0,,,,,
5998,08/21/22 10:16:50 PM,20.615,0.0,,,,,
5999,08/21/22 10:31:50 PM,20.519,0.0,,,,,
6000,08/21/22 10:46:50 PM,20.424,0.0,,,,,
6001,08/21/22 11:01:50 PM,20.234,0.0,,,,,
6002,08/21/22 11:16:50 PM,20.138,0.0,,,,,
6003,08/21/22 11:31:50 PM,20.138,0.0,,,,,
6004,08/21/22 11:46:50 PM,20.138,0.0,,,,,
6005,08/22/22 12:01:50 AM,20.138,0.0,,,,,
6006,08/22/22 12:16:50 AM,20.138,0.0,,,,,
6007,08/22/22 12:31:50 AM,20.138,0.0,,,,,
6008,08/22/22 12:46:50 AM,20.138,0.0,,,,,
6009,08/22/22 01:01:50 AM,20.138,0.0,,,,,
6010,08/22/22 01:16:50 AM,20.138,0.0,,,,,
6011,08/22/22 01:31:50 AM,20.138,0.0,,,,,
6012,08/22/22 01:46:50 AM,20.138,0.0,,,,,
6013,08/22/22 02:01:50 AM,20.138,0.0,,,,,
6014,08/22/22 02:16:50 AM,20.138,0.0,,,,,
6015,08/22/22 02:31:50 AM,20.138,0.0,,,,,
